Video analysis detailed log

Face Model:	General
Calibration:	-
Start time:	11/3/2017 14:09:41.541
Filename:	H:\Best DB's\Test Movies - CK\1\S051#001.mp4
Frame rate:	20.00

Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Gender	Age	Beard	Moustache	Glasses	Ethnicity	Mouth	Left Eye	Right Eye	Left Eyebrow	Right Eyebrow	Identity	Stimulus	Event Marker	Participant Name	Analysis Index
00:00:00.650	0.579520100	0.164975300	0.109274000	0.036019770	0.048544470	0.076654520	0.011399690	Female	20 - 30	None	None	No	African	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 10	Analysis 1
00:00:00.700	0.554830900	0.188892100	0.103949000	0.033191090	0.049097680	0.085549540	0.010207520	Female	20 - 30	None	None	No	African	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 10	Analysis 1
00:00:00.750	0.530025000	0.214409100	0.097474990	0.030441310	0.052013940	0.096008150	0.009161277	Female	20 - 30	None	None	No	African	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 10	Analysis 1
00:00:00.800	0.504340400	0.242302800	0.090827640	0.027706990	0.058368450	0.104031500	0.008223651	Female	20 - 30	None	None	No	African	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 10	Analysis 1
00:00:00.850	0.479035400	0.271103000	0.084043380	0.025060190	0.065836000	0.110846200	0.007380967	Female	20 - 30	None	None	No	African	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 10	Analysis 1
00:00:00.900	0.454972600	0.299597800	0.078044980	0.022629800	0.072746540	0.116415100	0.006679079	Female	20 - 30	None	None	No	African	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 10	Analysis 1
00:00:00.950	0.434264800	0.324568700	0.072825320	0.020471020	0.077683120	0.121368600	0.006055209	Female	20 - 30	None	None	No	African	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 10	Analysis 1
00:00:01.000	0.416328400	0.346996700	0.068019650	0.018582930	0.080265000	0.126733400	0.005530674	Female	20 - 30	None	None	No	African	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 10	Analysis 1
00:00:01.050	0.400987300	0.366091200	0.063751820	0.016890720	0.080279860	0.135391500	0.005075857	Female	20 - 30	None	None	No	African	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 10	Analysis 1
00:00:01.100	0.387732000	0.384551500	0.059632080	0.015307270	0.078387510	0.142706600	0.004691976	Female	20 - 30	None	None	No	African	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 10	Analysis 1
00:00:01.150	0.376728000	0.401964100	0.056029200	0.013866900	0.075010990	0.149020600	0.004362193	Female	20 - 30	None	None	No	African	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 10	Analysis 1
