Video analysis detailed log																						
																						
Face Model:	General																					
Calibration:	-																					
Start time:	55:01.0																					
Filename:	C:\Users\owner\Desktop\New folder (2)\6\S001-006.avi																					
Frame rate:	25																					
																						
Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Gender	Age	Beard	Moustache	Glasses	Ethnicity	Quality	Mouth	Left Eye	Right Eye	Left Eyebrow	Right Eyebrow	Identity	Stimulus	Event Marker
00:01.8	0.06013485	0.9338218	0.002961835	0.003273838	0.004207517	0.005125823	0.01225486	Female	25 - 35	None	None	No	Caucasian	0.9119294	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:01.8	0.05572218	0.9382998	0.002857425	0.003174859	0.004174621	0.005280799	0.01231462	Female	25 - 35	None	None	No	Caucasian	0.9230561	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:01.9	0.0517025	0.9423887	0.002748237	0.00307141	0.004146153	0.005422962	0.01225445	Female	25 - 35	None	None	No	Caucasian	0.9128025	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:01.9	0.04807471	0.946077	0.002649031	0.002976391	0.004119166	0.005553528	0.01212928	Female	25 - 35	None	None	No	Caucasian	0.9066094	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.0	0.04480048	0.949415	0.002561824	0.002892109	0.004097317	0.005682685	0.01200409	Female	25 - 35	None	None	No	Caucasian	0.9096141	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.0	0.04184234	0.9524446	0.002486062	0.002823557	0.00407382	0.005808891	0.01190552	Female	25 - 35	None	None	No	Caucasian	0.9061912	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.0	0.03921287	0.9551463	0.002433314	0.002783935	0.00406163	0.00593271	0.01189646	Female	25 - 35	None	None	No	Caucasian	0.909656	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.1	0.03682601	0.9576025	0.002386626	0.002752255	0.004030727	0.006044299	0.01189615	Female	25 - 35	None	None	No	Caucasian	0.9130368	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.1	0.0347565	0.9596794	0.002356563	0.002736424	0.003984851	0.006120106	0.01188453	Female	25 - 35	None	None	No	Caucasian	0.9208341	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.2	0.03286838	0.9615765	0.002326662	0.00271963	0.003948053	0.006197392	0.01184478	Female	25 - 35	None	None	No	Caucasian	0.90543	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.2	0.0311682	0.9632841	0.002298132	0.002700177	0.003911403	0.00626388	0.01182027	Female	25 - 35	None	None	No	Caucasian	0.9098261	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.2	0.02967086	0.9647905	0.002284027	0.002696476	0.003872929	0.006313451	0.01198761	Female	25 - 35	None	None	No	Caucasian	0.9094627	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.3	0.02841991	0.9660325	0.002277624	0.00270455	0.003842457	0.006405931	0.01243401	Female	25 - 35	None	None	No	Caucasian	0.9173628	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.3	0.02744072	0.9669076	0.002277991	0.002717294	0.00382913	0.006564303	0.01307002	Female	25 - 35	None	None	No	Caucasian	0.9298893	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.4	0.02817881	0.9649157	0.00237371	0.002779672	0.003849897	0.006677547	0.01396835	Female	25 - 35	None	None	No	Caucasian	0.9375298	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.4	0.03043145	0.9602435	0.002556474	0.002962171	0.003947737	0.006926812	0.01536333	Female	25 - 35	None	None	No	Caucasian	0.9493853	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.4	0.03350734	0.9540357	0.002780551	0.003246353	0.003994561	0.007234888	0.01671182	Female	25 - 35	None	None	No	Caucasian	0.9441445	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.5	0.03956703	0.9429999	0.003357086	0.003642883	0.004019371	0.007488514	0.01958508	Female	25 - 35	None	None	No	Caucasian	0.9291461	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.5	0.0502396	0.9244013	0.004557261	0.004193573	0.004184449	0.007879052	0.024704	Female	25 - 35	None	None	No	Caucasian	0.9364911	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.6	0.06459178	0.8992424	0.006147228	0.004902572	0.004430933	0.008445567	0.03227407	Female	25 - 35	None	None	No	Caucasian	0.9476786	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.6	0.08339592	0.8676381	0.008231147	0.005827337	0.004745906	0.009039638	0.04271628	Female	25 - 35	None	None	No	Caucasian	0.9542782	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.6	0.1057828	0.831288	0.01077888	0.00717572	0.00515234	0.009708996	0.05416673	Female	25 - 35	None	None	No	Caucasian	0.9582547	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.7	0.1315029	0.7917607	0.01343532	0.008618672	0.005615534	0.01043864	0.0645841	Female	25 - 35	None	None	No	Caucasian	0.9584794	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.7	0.1596755	0.7501037	0.01614272	0.01040862	0.00610673	0.01120009	0.07346413	Female	25 - 35	None	None	No	Caucasian	0.959865	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.8	0.1895318	0.7073658	0.0186405	0.01229617	0.006601197	0.01197666	0.08040231	Female	25 - 35	None	None	No	Caucasian	0.9584702	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.8	0.2211097	0.6643839	0.02097326	0.01448542	0.007051459	0.01265051	0.08537494	Female	25 - 35	None	None	No	Caucasian	0.9584278	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.8	0.2539259	0.6216547	0.02315896	0.01718304	0.007471016	0.01326567	0.08847342	Female	25 - 35	None	None	No	Caucasian	0.9575529	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.9	0.2858824	0.5797595	0.02502888	0.02037287	0.007918458	0.01390775	0.09086321	Female	25 - 35	None	None	No	Caucasian	0.9580146	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:02.9	0.3178805	0.5390639	0.02680803	0.02413472	0.008430695	0.01447893	0.0921649	Female	25 - 35	None	None	No	Caucasian	0.9553831	Closed	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:03.0	0.3487032	0.5000058	0.02829639	0.02843363	0.009088265	0.01499401	0.09273878	Female	25 - 35	None	None	No	Caucasian	0.9540399	Closed	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:03.0	0.3785794	0.4628147	0.02956222	0.03234879	0.009642241	0.01542958	0.09290942	Female	25 - 35	None	None	No	Caucasian	0.9558442	Closed	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:03.0	0.4082646	0.4277205	0.03046478	0.0357199	0.01010097	0.01578251	0.09213769	Female	25 - 35	None	None	No	Caucasian	0.9603337	Closed	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:03.1	0.436695	0.3948454	0.03117296	0.03848544	0.01044777	0.01605145	0.09086413	Female	25 - 35	None	None	No	Caucasian	0.9596912	Closed	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:03.1	0.4633915	0.3644198	0.03172232	0.04036326	0.01071734	0.01624493	0.08908391	Female	25 - 35	None	None	No	Caucasian	0.9597035	Closed	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:03.2	0.4888647	0.3364142	0.03223811	0.04155181	0.01095873	0.01637784	0.08701994	Female	25 - 35	None	None	No	Caucasian	0.961773	Closed	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:03.2	0.5126403	0.3107301	0.03247498	0.0422209	0.01114335	0.01650633	0.0847041	Female	25 - 35	None	None	No	Caucasian	0.9611741	Closed	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:03.2	0.5347694	0.2872861	0.0324748	0.04245557	0.01127856	0.01671628	0.08222216	Female	25 - 35	None	None	No	Caucasian	0.9617939	Closed	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:03.3	0.5556626	0.265964	0.03226725	0.0423892	0.01135395	0.01685347	0.07960987	Female	25 - 35	None	None	No	Caucasian	0.9620481	Closed	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:03.3	0.5755499	0.2465202	0.0320181	0.04221861	0.01142698	0.01690543	0.0769562	Female	25 - 35	None	None	No	Caucasian	0.963778	Closed	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:03.4	0.5941169	0.2288285	0.03183283	0.0418914	0.01146577	0.01695236	0.07442761	Female	25 - 35	None	None	No	Caucasian	0.9632398	Closed	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:03.4	0.6116406	0.2128109	0.03168695	0.04142692	0.01147781	0.01698843	0.0720072	Female	25 - 35	None	None	No	Caucasian	0.9629411	Closed	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:03.4	0.6282107	0.1979974	0.03164332	0.04112893	0.01144974	0.01695663	0.069697	Female	25 - 35	None	None	No	Caucasian	0.9601091	Closed	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:03.5	0.6443261	0.184561	0.03163674	0.04081041	0.01141517	0.01689423	0.06756489	Female	25 - 35	None	None	No	Caucasian	0.9636471	Closed	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
