Video analysis detailed log

Face Model:	General
Calibration:	-
Start time:	11/3/2017 14:09:51.104
Filename:	H:\Best DB's\Test Movies - CK\1\S073#005.mp4
Frame rate:	20.00

Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Gender	Age	Beard	Moustache	Glasses	Ethnicity	Mouth	Left Eye	Right Eye	Left Eyebrow	Right Eyebrow	Identity	Stimulus	Event Marker	Participant Name	Analysis Index
00:00:00.500	0.837806500	0.021267630	0.051191020	0.018127940	0.040142270	0.083937500	0.006065002	Male	20 - 30	None	None	No	Caucasian	Closed	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 14	Analysis 1
00:00:00.550	0.785326900	0.028437370	0.049291070	0.016802110	0.040198690	0.143044800	0.005840327	Male	20 - 30	None	None	No	Caucasian	Closed	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 14	Analysis 1
00:00:00.600	0.729788100	0.039485910	0.046765570	0.015515290	0.040626850	0.207865200	0.005563901	Male	20 - 30	None	None	No	Caucasian	Closed	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 14	Analysis 1
00:00:00.650	0.672355000	0.051738920	0.043836230	0.014229440	0.040404790	0.273331100	0.005251109	Male	20 - 30	None	None	No	Caucasian	Closed	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 14	Analysis 1
00:00:00.700	0.615091700	0.062060470	0.040688310	0.012983090	0.039278220	0.337636100	0.004925776	Male	20 - 30	None	None	No	Caucasian	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 14	Analysis 1
00:00:00.750	0.559443400	0.071557800	0.037462890	0.011804060	0.037529570	0.399529800	0.004599954	Male	20 - 30	None	None	No	Caucasian	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 14	Analysis 1
00:00:00.800	0.506206500	0.081602630	0.034262820	0.010699230	0.035389540	0.458187000	0.004279420	Male	20 - 30	None	None	No	Caucasian	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 14	Analysis 1
00:00:00.850	0.456005000	0.091322820	0.031158790	0.009673630	0.033050310	0.513103200	0.003971881	Male	20 - 30	None	None	No	Caucasian	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 14	Analysis 1
00:00:00.900	0.409171200	0.101850200	0.028198560	0.008728520	0.030646960	0.564013800	0.003678884	Male	20 - 30	None	None	No	Caucasian	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 14	Analysis 1
00:00:00.950	0.365873200	0.113646200	0.025415210	0.007865219	0.028228020	0.610830500	0.003403889	Male	20 - 30	None	None	No	Caucasian	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 14	Analysis 1
00:00:01.000	0.326160800	0.125539000	0.022822050	0.007076637	0.025883620	0.653591800	0.003157015	Male	20 - 30	None	None	No	Caucasian	Open	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker	Participant 14	Analysis 1
