Video analysis detailed log

Face Model:	General
Calibration:	-
Start time:	11/3/2017 14:10:04.551
Filename:	H:\Best DB's\Test Movies - CK\2\S506#006.mp4
Frame rate:	20.00

Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Gender	Age	Beard	Moustache	Glasses	Ethnicity	Mouth	Left Eye	Right Eye	Left Eyebrow	Right Eyebrow	Identity	Stimulus	Event Marker	Participant Name	Analysis Index
00:00:01.400	0.282479900	0.002578817	0.802807000	0.025748310	0.010257620	0.040670510	0.013196990	Male	25 - 35	None	None	No	Caucasian	Unknown (Open / Closed)	Open	Open	Raised	Raised	unknown person	No Stimulus	No Event Marker	Participant 20	Analysis 1
00:00:01.450	0.273888200	0.002587879	0.815013600	0.025355570	0.010432080	0.041662570	0.013241100	Male	25 - 35	None	None	No	Caucasian	Unknown (Open / Closed)	Open	Open	Raised	Raised	unknown person	No Stimulus	No Event Marker	Participant 20	Analysis 1
00:00:01.500	0.267695100	0.002592838	0.827073500	0.025001190	0.010618110	0.042268250	0.013189310	Male	25 - 35	None	None	No	Caucasian	Unknown (Open / Closed)	Open	Open	Raised	Raised	unknown person	No Stimulus	No Event Marker	Participant 20	Analysis 1
00:00:01.550	0.261327300	0.002608551	0.836782000	0.024659110	0.010752360	0.042656950	0.013195460	Male	25 - 35	None	None	No	Caucasian	Unknown (Open / Closed)	Open	Open	Raised	Raised	unknown person	No Stimulus	No Event Marker	Participant 20	Analysis 1
00:00:01.600	0.254645100	0.002618009	0.844630900	0.024451430	0.010776060	0.042766550	0.013246440	Male	25 - 35	None	None	No	Caucasian	Unknown (Open / Closed)	Open	Open	Raised	Raised	unknown person	No Stimulus	No Event Marker	Participant 20	Analysis 1
00:00:01.650	0.247606800	0.002604419	0.850163500	0.024325140	0.010665650	0.042680020	0.013395610	Male	25 - 35	None	None	No	Caucasian	Unknown (Open / Closed)	Open	Open	Raised	Raised	unknown person	No Stimulus	No Event Marker	Participant 20	Analysis 1
00:00:01.700	0.240407700	0.002559979	0.854043200	0.024370210	0.010456550	0.042320350	0.013558860	Male	25 - 35	None	None	No	Caucasian	Unknown (Open / Closed)	Open	Open	Raised	Raised	unknown person	No Stimulus	No Event Marker	Participant 20	Analysis 1
00:00:01.750	0.232956400	0.002454908	0.857245400	0.024175490	0.010226450	0.042107720	0.013850880	Male	25 - 35	None	None	No	Caucasian	Unknown (Open / Closed)	Open	Open	Raised	Raised	unknown person	No Stimulus	No Event Marker	Participant 20	Analysis 1
00:00:01.800	0.225596100	0.002302681	0.859721900	0.023928140	0.009931672	0.041702300	0.014284140	Male	25 - 35	None	None	No	Caucasian	Unknown (Open / Closed)	Open	Open	Raised	Raised	unknown person	No Stimulus	No Event Marker	Participant 20	Analysis 1
00:00:01.850	0.218951900	0.002129837	0.861676600	0.023858700	0.009601743	0.040934500	0.014724370	Male	25 - 35	None	None	No	Caucasian	Unknown (Open / Closed)	Open	Open	Raised	Raised	unknown person	No Stimulus	No Event Marker	Participant 20	Analysis 1
00:00:01.900	0.212637200	0.001953865	0.863236000	0.023270260	0.009220916	0.039871220	0.014804540	Male	25 - 35	None	None	No	Caucasian	Unknown (Open / Closed)	Open	Open	Raised	Raised	unknown person	No Stimulus	No Event Marker	Participant 20	Analysis 1
00:00:01.950	0.205371800	0.001782683	0.864552400	0.022290440	0.008782157	0.038744910	0.014576490	Male	25 - 35	None	None	No	Caucasian	Unknown (Open / Closed)	Open	Open	Raised	Raised	unknown person	No Stimulus	No Event Marker	Participant 20	Analysis 1
00:00:02.000	0.197365500	0.001621939	0.865886200	0.021073620	0.008333245	0.037556460	0.014171650	Male	25 - 35	None	None	No	Caucasian	Unknown (Open / Closed)	Open	Open	Raised	Raised	unknown person	No Stimulus	No Event Marker	Participant 20	Analysis 1
00:00:02.050	0.188385400	0.001474732	0.867499600	0.019733460	0.007865341	0.036027790	0.013669040	Male	25 - 35	None	None	No	Caucasian	Unknown (Open / Closed)	Open	Open	Raised	Raised	unknown person	No Stimulus	No Event Marker	Participant 20	Analysis 1
