annoyance,0.014022356,0.001414493,-0.012771525,0.004249831,0.003515385,-0.014817885,0.003675856,-0.010767664,0.000894202,-0.014715058,-0.011385831,0.009570531,0.018833391,-0.013982135,0.012890125,-0.008038678,0.013719882,0.002470994,-0.004037149,-0.017165832,-0.016341273,-0.010698886,0.005409643,-0.002929833,0.008134808
anticipation,0.012052003,-0.010183627,0.015553533,0.019621016,-0.000628453,0.007096818,-0.013962538,-0.014083901,0.010789381,-0.013680894,0.018978672,-0.013176455,-0.00992343,0.004591771,0.010826113,0.002109486,-0.004592948,-0.01669908,0.017448425,0.001891976,-0.003763738,-0.011341298,-0.000392225,0.019101761,0.003407872
anxious,-0.003797373,0.00647997,0.015653072,-0.006911911,-0.020898929,0.007524548,0.011324201,-0.025479717,0.003053399,-0.011033549,0.02289537,0.014698966,-0.002492688,0.004204393,0.012903185,-0.017898995,0.000636417,-0.012215812,0.011867209,-0.003211311,-0.007212587,0.011460358,0.007158141,0.003006049,0.000707655
apathy,0.019151652,0.017477471,-0.011024039,-0.001412779,0.017391983,0.006863896,0.002384844,0.000341282,-0.01851737,-0.003783775,0.019545427,-0.008077263,-0.007252461,-0.016287621,0.018970028,-0.01855639,-0.014147203,-0.009069488,-0.003765811,0.00489218,0.001538306,0.007460902,0.004710265,0.014917093,-0.016062139
appeasement,0.000330405,-0.008529955,0.00180502,0.001580057,-0.01264111,0.004047551,0.017076304,0.011019208,-0.011323182,-0.008041899,-0.016408838,0.019171175,0.008067317,-0.004924268,-0.010811472,0.019242475,-0.002932401,0.008519571,0.013087096,-0.014071262,-0.011660587,-0.002235394,-0.019999493,0.01089714,0.005100827
apprehension,0.018037684,-0.01072571,0.015260399,0.014417118,-0.019663448,0.009043343,-0.014251859,-0.006151086,0.009969113,-0.002609483,0.002022064,-0.00579141,0.015201088,-0.01731844,-0.002576555,-0.013702502,0.007562032,-0.005223731,0.011104812,0.01577748,-0.008074805,-0.00055535,-0.014593162,0.002885011,0.014971162
arousal,0.009063854,0.010156129,-0.011072617,0.013908714,0.012218975,-0.013504081,-0.011757822,-0.003085094,0.00773693,0.016964214,0.012242951,-0.001094001,-0.01123117,0.015569009,0.000664721,0.014805661,0.013216656,-5.02E-05,-0.000515091,0.018112231,0.01501461,-0.012252433,0.006787373,0.015134431,-0.00261403
arrogance,-0.015452798,-0.009858455,-0.004721883,0.013807227,0.013625262,0.009842044,-0.008557906,-0.017755516,-0.007641341,0.00157349,0.006329415,-0.018363137,-0.010573326,-0.015113591,0.000153846,0.016886817,-0.002315762,0.013208784,0.015698647,-0.003258997,0.004778434,0.013934473,-0.008954808,-0.011413085,-0.003221646
assured,0.008817384,0.018499982,-0.01026619,0.01719162,0.006666134,0.003306748,0.026072608,0.01124006,0.008042573,0.012626388,-0.005597307,-0.012713743,-0.009497984,0.008506923,-0.007613439,0.003214913,-0.008095666,5.75E-05,-0.012218547,0.007676433,-0.017055944,0.006121449,-0.003393428,-0.01852574,-0.01770078
astonishment,-0.007394419,0.006141577,-0.015319197,0.005266587,-0.013335046,0.017197745,0.007403349,-0.019707523,0.015777722,0.004761339,-0.01632793,0.000241323,0.017861009,0.012387863,0.001192182,-0.001993262,0.001706248,0.019283175,-0.015836373,-0.007149211,0.013770802,0.016776577,-0.01486388,0.008503526,-0.014615055
astounded,0.01934974,-0.013019474,-0.012971283,0.006611977,-0.014889012,-0.013924732,-0.001330177,-0.012754395,-0.017826255,-0.004887448,0.01089114,0.000210873,0.019077636,-0.017912751,0.019277178,-0.007607664,-0.008841704,0.01480886,0.016761636,0.011640584,-0.001180428,-0.001911691,-0.003798696,0.015901845,-0.002974375
attack,-0.01603048,0.00594851,-0.008718341,-0.004656409,0.014171842,-0.00503635,0.000395838,-0.026797896,-0.024049813,-0.009329933,0.020613337,-0.015117134,0.014119891,0.016756129,-0.015748398,-0.0181145,-0.01791699,0.009649599,-0.012384674,0.002740138,-0.011386829,0.021338882,-0.005358661,-0.002117902,0.009858356
attraction,0.013828861,-0.016824668,0.001567018,-0.002390066,-0.009674982,-0.008336061,-0.007308396,0.010913648,0.011719956,-0.013511369,0.003536347,-0.015022796,-0.00504107,-0.00630467,0.004056982,0.001588342,-0.01125624,-0.013008514,0.016531462,-0.007135667,-0.016349297,-0.01908283,-0.004630421,-0.007266933,-0.013478779
aversion,-0.003168375,-0.01031951,0.00314525,0.014596944,-0.001888389,-0.000130748,-0.017714273,0.005226658,-0.003151422,0.019110436,0.000566536,-0.0169198,0.012233533,-0.007016028,-0.00670129,-0.011259515,0.017824499,0.016856624,-0.000268638,0.008934668,0.000489687,0.019754177,0.000252903,-0.017956214,-0.010368101
awareness,0.001038633,0.022021951,0.001775612,0.005542248,-0.015401997,0.004012557,-0.007820005,0.003456421,0.005247386,-0.013927793,0.01143195,-0.006996,-0.008329204,0.00528515,0.014953418,0.005414763,0.000944667,0.001360235,-0.008388501,0.009206442,-0.010515343,0.00833313,-0.010469059,0.001328416,-0.008916
awe,-0.022814872,0.018129874,0.024556475,-0.000592739,-0.016574953,-0.011247133,0.03631054,-0.040906496,-0.020039158,-0.017565602,0.017353844,-0.031748235,0.002838699,0.027085222,-0.004653914,-0.015462656,-0.015052535,0.015193422,-0.0306801,-0.025367077,-0.027728096,0.008129017,-0.019533837,-0.020097455,0.000636033
awfulness,0.010834083,-0.004753167,-0.003300367,0.009649941,0.004292382,0.013771767,-0.017498067,0.019692319,-0.015751258,-0.01825771,0.011944781,-0.019766169,0.007823451,0.010015568,-0.01698048,0.005872144,-0.016528212,-0.013283428,0.009790082,-0.014397209,-0.01154382,-0.001899126,0.018594414,0.001271479,0.016909478
bad,-0.093126595,0.16630174,0.12404174,0.019557621,-0.07677306,-0.10527278,0.34463993,-0.20722468,-0.11244834,-0.07942744,0.3080056,-0.118979394,0.034631234,0.16295955,0.025488954,0.04858212,-0.09645754,0.00586095,-0.11254143,-0.053688634,-0.18238503,0.14364006,-0.1399173,-0.001645349,-0.09018671
baffled,0.013264255,-0.018172616,0.007572051,0.005538151,0.004558573,-0.003315419,0.010772469,-0.01546682,-0.002001664,-0.001315703,0.018969903,0.003427081,-0.012653062,0.011926982,0.001217162,0.014230794,0.003308135,-0.001324744,-0.019364927,0.017670296,-0.00236678,-0.008891939,0.008610347,0.006131011,0.014966729
belligerence,0.013692721,-0.016488796,0.009983944,0.019772075,0.005507043,-0.013896858,-0.000139885,0.014406323,0.012914698,0.006056423,0.011826068,-0.018452723,0.009551168,-0.008274654,-0.006690909,0.006043228,0.014798793,0.002748913,-0.002775156,-0.007226639,-0.011857249,-0.019106122,0.018943196,-0.002608794,0.008284155
bemused,0.005560473,0.000133628,-0.01167001,-0.012552517,0.0149153,0.007489452,0.009940123,-0.010518901,0.004685883,0.013078867,-0.013974708,-0.011901386,-0.019935684,0.000998018,0.014524428,-0.002528546,-0.011225617,0.012052624,0.011707926,-0.018896239,-0.002329928,-0.008006236,-0.003833772,0.009375041,9.90E-05
bewilderment,-0.01249851,-0.014283467,0.014102031,-0.001558006,0.016137056,-0.003875877,0.003406909,0.006136554,0.001274122,-0.017312426,-0.00885961,-0.001039965,0.017565805,-0.003486835,-0.003163871,-0.016273625,0.004960585,-0.008347858,0.00900858,-0.006912048,-0.008755553,-0.013428465,-0.011418792,0.013092333,-0.006829523
bitterness,0.008240037,0.008217771,0.016818007,0.000129247,-0.00858817,0.001505419,0.018467389,0.018063521,0.003569937,0.002598949,-0.007656496,-0.010509725,-0.016490133,-0.00568796,0.019641275,-0.015027771,-0.018276474,0.011898368,0.015548601,0.011230066,-0.006675164,-0.004073968,0.005564233,-0.00475495,-0.018226238
blank,0.009168061,0.002172828,-0.001774273,-0.015753306,0.002804298,-0.010203272,-0.001648774,-0.011139544,0.008680694,0.000564838,-0.002588809,0.007885503,0.014790792,-0.002161044,-0.005654873,0.002612927,0.002244977,0.019343775,-0.014068112,0.004583531,0.001227302,0.002877924,-0.02393625,-0.014511609,-0.000318283
blessedness,-0.011570873,-0.012321816,-0.007749747,0.012011768,0.004315772,-0.000204111,0.005856718,-0.016977333,-0.007348327,-0.005408912,-0.011974501,0.004487436,-0.019873139,0.002022077,0.001648071,0.01998778,-0.018678216,0.002917831,0.000753131,-0.008164906,0.014152155,0.003721543,0.011211307,-0.001733748,0.002452955
blues,0.007579728,0.007009283,-0.014080721,0.016964417,0.013737435,0.012207177,0.021834927,-0.002572662,0.013798474,0.013669568,0.019140858,0.002560372,-0.00426933,0.01611813,-0.011982109,-0.001275559,-0.012760161,-0.004517998,-0.005407744,-0.012950517,-0.017074136,0.01950933,0.0063736,-0.003638512,-0.00819165
bombshell,-0.019399809,-0.007517933,0.017339949,0.01940367,0.004524244,-0.022283493,0.026206024,0.003092649,-0.009432121,-0.003847671,-0.000294556,0.006166854,-0.011895155,-0.007927589,-0.001966077,0.002137248,-0.003521951,0.014009592,0.010921019,0.015290284,-0.008212355,0.02186448,-0.021391716,0.006890042,0.016471177
boredom,-0.020241521,0.006859911,0.00129914,0.00426277,-0.012368886,-0.010917963,0.002571686,-0.018850993,-0.010895352,-0.011597123,0.023573158,-0.01308362,0.00684332,-0.014762915,0.016470075,-0.009342513,0.004117948,0.005655364,0.004420872,0.000780416,-0.001368307,0.01037693,-0.014828078,0.004022965,0.007646475
bummer,-0.018047327,0.015307169,0.008614853,-0.006573306,-0.002596606,0.009651743,0.015837314,-0.026343504,0.010052311,-0.00680692,0.005530768,0.002874743,-0.017064096,0.016441057,0.011943473,0.01706477,-0.004179536,-0.011389965,0.003523405,-0.010386498,-0.006190172,0.005645804,-0.000323446,0.018929645,0.004749899
burdened,-0.005585029,-0.007300573,0.011142249,0.003268898,0.011381972,-0.018345522,0.017418895,0.001059034,-0.009293738,-0.014508079,0.01971351,-0.009557461,-0.017173855,0.002596774,-0.007760305,0.008835216,-0.014125536,0.003491984,0.003169191,0.011568076,0.00950113,0.014410518,0.01953664,-0.003283073,0.011933369
burn,-0.009860767,0.022538941,0.028935114,-0.013776749,-0.016787367,-0.017448884,0.038331516,-0.007413897,-0.00067622,0.003659681,0.036551073,-0.010611717,-0.006722431,0.009866696,0.011251104,-0.015637632,0.004643921,-0.012082633,0.002839916,0.004380908,-0.035680905,-0.003241186,-0.003334459,0.014562721,-0.003108058
calculation,0.017193595,-0.004762162,0.000987086,-0.008945994,0.010249762,-0.003004992,-0.015444763,-0.017823389,-0.011703505,-0.007470557,-0.011222085,0.003029579,-0.015938962,0.011777905,0.004452879,-0.013985314,-0.002753361,0.002026091,-0.015042165,0.01998352,-0.001116888,-0.019431006,-0.009975106,-0.002312798,0.019613137
callousness,0.01779474,0.01561815,-0.00231842,0.001025682,-0.010139478,-0.015533553,-0.015510276,-0.002840488,0.002468382,-0.010724377,-0.003782834,0.019571291,0.008816575,0.007257578,-0.009231611,0.015872449,-0.010991422,0.012011024,-0.004818273,0.009883772,-0.014017121,-0.001967122,-0.01850231,-0.007457211,0.01401032
calm,-0.005286588,0.029886078,-0.00589241,-0.010694738,-0.017584365,-0.015579687,0.05438005,-0.01641817,0.000960051,0.004088226,0.056432888,0.004405186,0.01576952,0.025455825,0.009756959,0.0106496,-0.016300496,-0.020940935,-0.004455121,-0.006740049,-0.00779436,0.020990696,-0.021172117,-0.016384898,0.000778895
calmness,-0.010577957,-0.017666219,-0.011545644,0.010894497,0.003693117,-0.016773138,0.01360828,-0.019041296,-0.007900182,-0.01871314,-0.015054464,0.012091046,0.017662976,-0.018657425,0.012809991,-0.014785565,-0.008836214,0.003548041,0.011749625,0.0121411,-0.010495837,0.018671775,0.010779879,-0.018109825,-0.00367492
caution,-0.019817028,-0.010489535,0.01932426,-0.016351577,0.011800599,-0.013755002,0.00213949,0.017708566,0.003017232,-0.018031882,0.001911586,-0.00364153,-0.006391284,-0.00462978,-0.007984123,-0.010096532,-0.012423629,-0.010357867,0.008658066,-0.006900921,0.014543579,0.008603327,-0.017818632,-0.002706138,0.01454505
celebration,-0.017542215,-0.012775387,-0.005797056,0.009786205,0.00091148,0.002362052,-0.00240286,0.013825274,-0.019891944,-0.009776064,0.003438271,-0.016439581,-0.01735402,-0.004598414,-0.014035231,0.016283013,0.006622423,-0.01887617,0.01356894,-0.002140891,0.0170706,0.012629938,0.002571636,-0.019480206,-0.009096541
chagrin,-0.011718127,0.002995891,-0.012642769,0.010023478,0.012935055,0.000452702,0.00927948,0.016359584,-0.008007186,-0.01883096,0.018247124,-0.001147856,-0.014898256,0.001321835,-0.013213204,-0.00216026,0.015216175,0.009512054,0.019827703,0.019012287,-0.001739448,0.01994989,0.007538289,-0.011199687,0.006667565
change,-0.07518215,0.13231294,0.07892065,-0.006157645,-0.08308022,-0.06947691,0.24596527,-0.1612446,-0.093020715,-0.0774855,0.24621116,-0.07525217,0.04306762,0.14683828,0.009356942,0.004885338,-0.084785916,-0.022214476,-0.09869388,-0.031143675,-0.124166794,0.11359964,-0.09419635,-0.030071413,-0.07898074
charge,-0.00093307,-0.012471699,7.29E-05,0.007674607,0.011611152,0.002702931,0.014428202,-0.01572047,-0.017104255,-0.005729749,0.024409996,0.004336287,-0.011257665,-0.008213265,-0.010186989,-0.005757069,-0.008410805,-0.01187991,-0.024263281,0.01121277,-0.018567601,0.00928839,0.008570461,-0.008719675,-0.018680109
charm,-0.001869885,0.013236623,0.007269354,0.016659958,-0.018744888,0.017763551,0.020222742,-0.003773362,0.012575587,0.016484493,-0.001665129,0.01181765,0.020750936,-0.015131841,-0.01196412,-0.014349098,-0.012704738,0.00748984,0.01474733,-0.019712014,-0.013685216,0.00756304,0.012578517,-0.012472762,0.006640269
cheer,0.00133479,0.027020948,0.014325623,-0.010832661,-0.002809694,-0.020373214,0.023349028,-0.03437612,-0.021400157,0.001727602,0.022654153,-0.023134641,-0.008039504,0.031090941,0.009020897,0.012663256,-0.008664032,-0.014121448,-0.005941758,-0.007437991,-0.004578538,0.022896526,-0.005703802,-0.000310071,-0.023975203
cheerful,-0.006768293,-0.008824775,-0.011112288,-0.004918987,0.004894787,0.004393916,-0.014963858,0.016671509,0.009510256,0.012310904,0.003651761,-0.016054608,-0.004085453,-0.003384955,-0.001688597,-0.000201411,0.009927514,-0.018098019,-0.009147184,-0.011225922,-0.010606605,-0.011052205,-0.003451569,-0.015036292,-0.018089509
cheerfulness,-0.019196732,0.018791307,-0.011128565,0.001145591,-0.002947805,0.000760111,-0.013704095,0.017816594,-0.003926844,0.013065815,0.003677674,0.008724026,-0.016455151,0.007240328,0.0162588,0.018481495,0.006880647,0.002326872,-0.005349581,0.008880357,-0.008514684,-0.003118817,0.01561134,0.008992178,-0.006137999
clownish,0.006701881,0.007883461,-0.01128354,-0.00785774,0.009683538,0.016417837,0.008638566,0.007536964,0.015031536,0.00096262,0.016214456,0.011146218,0.009612213,-0.018790662,-0.007271585,-0.019417452,0.014719163,0.012140102,0.005351598,0.000631235,-0.013832729,-0.013373653,-0.01162134,-0.008391028,-0.004632316
cockiness,0.016266096,-0.000211569,-0.013501408,0.005854186,-0.005010012,0.007989011,-0.010975087,-0.014109168,-0.005076719,-0.010605959,0.001945153,-0.01039068,-0.005109722,-0.01596472,0.003566602,0.017375212,0.002261327,0.010652849,-0.014266527,-0.005048917,-0.009305812,0.016354049,0.001063472,-0.016903112,-0.005127833
coldness,0.009476312,0.00433811,0.004334376,0.003388925,0.012260568,-0.007222224,0.017544521,-0.017107448,-0.006660452,-0.01240517,-0.007672324,-0.017835375,0.008541686,-0.013923563,0.005278596,-0.012062755,0.016885255,-0.015176489,0.003941976,0.009375505,0.008922142,-0.003229027,0.01191067,-0.001698445,-0.019178342
comfortable,-0.005669479,0.002819968,0.002227631,-0.005068373,-0.014973109,0.015568053,0.010176518,-0.00341946,-0.017356064,0.000551263,0.005703417,0.014755259,0.000331517,0.002881726,-0.013856862,-0.002782059,0.004922857,0.019278707,-0.015803916,-0.021540662,0.001297572,-0.014718664,-0.000240576,-0.00313794,0.015946457
complacency,0.018602857,-0.002346523,-0.018844852,0.01478319,-0.008177399,-0.016190581,-0.009555577,-0.009090324,0.003992795,0.010644013,-0.010198992,-0.017911859,0.01872696,0.018996969,-0.010845678,-0.011672843,-0.008588636,0.002702216,-0.007606022,0.019397346,0.014753227,-0.005366084,0.002824515,0.015116467,0.012471647
completion,0.012130163,-0.005547173,-0.012412675,-0.019188115,0.003791173,-0.014135819,0.019024428,0.007314059,-0.013570645,0.013076692,0.018078636,0.002479326,0.014661718,0.019818425,-0.015889777,0.019608509,0.009257862,-0.007519545,0.013555287,-0.006600482,0.010286981,0.015100591,-0.011874046,0.015385011,0.018147463
composed,-0.002072022,-0.013504228,0.004412788,-0.014213578,-0.00591765,-0.002499691,-0.004064918,-0.01731982,-0.0071117,-0.008492372,-0.012034424,-0.004683641,0.009274221,0.015469043,0.00478387,0.010483952,0.003222433,-0.019483078,0.013274159,-0.010413096,0.014154092,-0.005863502,-0.016104238,0.011927458,-0.004803717
compression,-0.001179754,0.007990171,-0.000539311,-0.002803547,0.012847903,0.018011475,-0.00577621,0.007771154,-0.012368067,0.010376885,-0.006726909,-0.003535534,-0.010317442,0.013048291,-0.012625675,0.003616218,0.019606652,0.019847773,-7.40E-05,-0.011811337,-0.018044781,-0.012657897,0.001881061,-0.001693221,-0.001643747
concern,-0.013521293,-0.017302368,0.014739901,0.003017438,0.010866301,-0.006322211,-0.012621554,0.006221618,-0.011952298,0.001070911,-0.000969726,-0.018229822,-0.004972806,0.01943092,0.00296778,-0.005635044,-0.008182328,0.013926479,0.004290565,-0.01834532,0.007106892,-0.013232929,-0.014167116,-0.000461706,0.019286674
concession,0.019844592,-0.004228017,0.003404682,-0.006965288,0.000239314,0.017275792,0.011197018,0.00212344,-0.003233612,-0.01499845,0.004075078,0.009516979,-0.005589978,-0.012509601,-0.007922277,0.009339001,0.004862122,0.002352087,-0.006623989,0.019430762,-0.008035452,-0.007583372,-0.005054367,0.013278835,-0.015760966
condescension,-0.013084886,0.004985498,-0.004805183,-0.01445415,-0.016161142,0.011916284,-0.010514231,0.007488509,-0.005143155,0.014952416,0.006172908,-0.010853113,0.005942527,0.008340785,-0.016666163,0.009754257,-0.005840643,-0.016456129,0.019245956,0.016323041,0.015807565,0.016038468,0.011445317,0.005407391,0.013067584
confidence,-0.003644306,0.027964491,0.012554159,-0.018003166,-0.00532153,-0.01227294,0.018082045,-0.008621944,-0.026875453,0.010663356,0.0382057,-0.00501925,0.02358545,0.022656668,0.017703673,-0.001427807,0.008258702,-0.007082685,-0.029714027,0.014454117,-0.028675431,0.025467012,-0.013049963,-0.011556409,-0.00503472
confusion,0.003715124,-0.008325103,0.002686958,-0.006936232,-0.003730514,0.00017326,0.016685352,0.014712561,0.000560582,0.000756223,0.011886471,0.013962209,0.011549621,-0.012113111,0.004828858,0.012656331,-0.015828677,-0.00162629,-0.008740286,0.005262528,0.009181688,-0.008412555,-0.002642125,-0.004556293,0.006282357
contempt,-0.011255343,-0.006607155,0.001168386,0.01754631,-0.013084141,0.004473791,-0.003581694,0.001499494,0.00067608,0.001659928,-0.008834106,0.001901038,0.007108841,0.019002566,0.0184067,0.014369763,0.016621312,-0.005718621,-0.012324442,-0.011965319,-0.00482284,0.005291146,-0.013564035,0.019660847,-0.01328998
content,-0.012534852,0.020189438,0.009669521,0.005892094,-0.009791246,-0.016738694,0.003539283,0.00438385,-0.019705929,-0.022844851,0.015807517,0.007670851,0.019641804,0.001654297,-0.005714183,0.017657772,-0.014822766,0.012024864,0.001871818,0.003258297,-0.011935647,0.022043992,-0.0262347,-0.002877209,0.013891558
coolness,0.012325585,0.005412053,-0.014491692,0.010437963,-0.01822181,0.012030702,-0.001831693,-0.01683153,-0.003355655,-0.007249438,0.01509493,-0.00027433,0.006847285,0.000114423,0.017353246,0.003296382,-0.012206528,-0.011502715,0.014693314,0.003651677,0.00604351,-0.014674299,-0.016134031,-0.017889135,-0.003040963
criticism,-0.017025683,0.018258896,-0.005199261,-0.014003662,0.011893207,0.001387169,0.00182393,-0.010799975,0.004590239,0.008598633,-0.00149398,-0.004504141,-0.001446975,-0.002428367,0.005402268,-0.019390173,-0.015895706,-0.013503722,0.000764509,-0.004751778,-0.012061433,-0.013960832,-0.013553538,-0.018507373,-0.010508276
cruelty,-0.019303015,0.002339438,-0.015938321,-0.011485196,-0.001318021,-0.01013874,0.006199235,0.005094557,-0.006058028,0.016052358,0.013908112,0.012108241,-0.01471239,-0.000840322,0.015846105,0.006330526,0.016686877,-0.002485086,0.007938833,-0.001897272,-0.004088332,-0.018321294,-0.011274635,0.015815357,-0.009506422
crush,-0.03520748,0.04382825,0.033703912,0.00204857,-0.0392529,-0.015187444,0.09458083,-0.041111864,-0.009591745,-0.020812498,0.052960213,-0.04043069,0.031900298,0.022933321,0.02002561,0.02298065,-0.020921852,0.014755785,-0.036788106,0.004219331,-0.025314864,0.04057052,-0.038923033,0.000840935,-0.008871603
curiosity,0.005563967,0.001007885,-0.014413441,-0.005397498,0.014117355,-0.014979287,0.009961943,-0.010027408,0.010470061,0.004323374,-0.016397651,-0.007889501,0.009026893,-0.014559958,0.004678223,0.012993668,-0.016822217,0.009958749,-0.001937401,-0.006832089,0.006110236,-0.01019482,0.001904236,0.012885276,-0.012817253
cuteness,-0.004915311,-0.002937966,0.009704304,0.016336259,0.010426624,-0.008823238,0.019733038,-0.014006008,0.002278535,0.017764881,-0.017762998,-0.003061106,0.01668265,-0.015177825,0.018579856,-0.01221536,0.01932628,-0.000343316,-0.009275003,-0.007285563,-0.013127172,0.018817648,-0.013425212,-0.003009754,0.002482557
